canonical_name,portable_name,code,value,label,description
loan_ffel__grad_plus_loans_originated_n__status,ffel_grad_plus_loans__ceb0717b3a,1,observed,observed,An explicitly reported numeric nonzero value.
loan_ffel__grad_plus_loans_originated_n__status,ffel_grad_plus_loans__ceb0717b3a,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_ffel__grad_plus_loans_originated_n__status,ffel_grad_plus_loans__ceb0717b3a,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel__grad_plus_loans_originated_n__status,ffel_grad_plus_loans__ceb0717b3a,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_ffel__grad_plus_loans_originated_amt__status,ffel_grad_plus_loans__85c2ddedf6,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel__grad_plus_loans_originated_amt__status,ffel_grad_plus_loans__85c2ddedf6,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel__grad_plus_loans_originated_amt__status,ffel_grad_plus_loans__85c2ddedf6,1,observed,observed,An explicitly reported numeric nonzero value.
loan_ffel__grad_plus_loans_originated_amt__status,ffel_grad_plus_loans__85c2ddedf6,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_ffel__grad_plus_loans_originated_amt__status,ffel_grad_plus_loans__85c2ddedf6,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel__grad_plus_loans_originated_amt__status,ffel_grad_plus_loans__85c2ddedf6,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_ffel__grad_plus_disbursements_n__status,ffel_grad_plus_disb_n_ebf66fdb57,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel__grad_plus_disbursements_n__status,ffel_grad_plus_disb_n_ebf66fdb57,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel__grad_plus_disbursements_n__status,ffel_grad_plus_disb_n_ebf66fdb57,1,observed,observed,An explicitly reported numeric nonzero value.
loan_ffel__grad_plus_disbursements_n__status,ffel_grad_plus_disb_n_ebf66fdb57,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_ffel__grad_plus_disbursements_n__status,ffel_grad_plus_disb_n_ebf66fdb57,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel__grad_plus_disbursements_n__status,ffel_grad_plus_disb_n_ebf66fdb57,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_ffel__grad_plus_disbursements__status,ffel_grad_plus_disb_s_ed844165e4,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel__grad_plus_disbursements__status,ffel_grad_plus_disb_s_ed844165e4,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel__grad_plus_disbursements__status,ffel_grad_plus_disb_s_ed844165e4,1,observed,observed,An explicitly reported numeric nonzero value.
loan_ffel__grad_plus_disbursements__status,ffel_grad_plus_disb_s_ed844165e4,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_ffel__grad_plus_disbursements__status,ffel_grad_plus_disb_s_ed844165e4,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel__grad_plus_disbursements__status,ffel_grad_plus_disb_s_ed844165e4,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_ffel__parent_plus_recipients__status,ffel_parent_plus_reci_62f9cc3e2c,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel__parent_plus_recipients__status,ffel_parent_plus_reci_62f9cc3e2c,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel__parent_plus_recipients__status,ffel_parent_plus_reci_62f9cc3e2c,1,observed,observed,An explicitly reported numeric nonzero value.
loan_ffel__parent_plus_recipients__status,ffel_parent_plus_reci_62f9cc3e2c,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_ffel__parent_plus_recipients__status,ffel_parent_plus_reci_62f9cc3e2c,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel__parent_plus_recipients__status,ffel_parent_plus_reci_62f9cc3e2c,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_ffel__parent_plus_loans_originated_n__status,ffel_parent_plus_loan_794e2839fc,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel__parent_plus_loans_originated_n__status,ffel_parent_plus_loan_794e2839fc,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel__parent_plus_loans_originated_n__status,ffel_parent_plus_loan_794e2839fc,1,observed,observed,An explicitly reported numeric nonzero value.
loan_ffel__parent_plus_loans_originated_n__status,ffel_parent_plus_loan_794e2839fc,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_ffel__parent_plus_loans_originated_n__status,ffel_parent_plus_loan_794e2839fc,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel__parent_plus_loans_originated_n__status,ffel_parent_plus_loan_794e2839fc,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_ffel__parent_plus_loans_originated_amt__status,ffel_parent_plus_loan_fa62b41329,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel__parent_plus_loans_originated_amt__status,ffel_parent_plus_loan_fa62b41329,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel__parent_plus_loans_originated_amt__status,ffel_parent_plus_loan_fa62b41329,1,observed,observed,An explicitly reported numeric nonzero value.
loan_ffel__parent_plus_loans_originated_amt__status,ffel_parent_plus_loan_fa62b41329,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_ffel__parent_plus_loans_originated_amt__status,ffel_parent_plus_loan_fa62b41329,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel__parent_plus_loans_originated_amt__status,ffel_parent_plus_loan_fa62b41329,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_ffel__parent_plus_disbursements_n__status,ffel_parent_plus_disb_3f38e7e88a,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel__parent_plus_disbursements_n__status,ffel_parent_plus_disb_3f38e7e88a,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel__parent_plus_disbursements_n__status,ffel_parent_plus_disb_3f38e7e88a,1,observed,observed,An explicitly reported numeric nonzero value.
loan_ffel__parent_plus_disbursements_n__status,ffel_parent_plus_disb_3f38e7e88a,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_ffel__parent_plus_disbursements_n__status,ffel_parent_plus_disb_3f38e7e88a,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel__parent_plus_disbursements_n__status,ffel_parent_plus_disb_3f38e7e88a,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_ffel__parent_plus_disbursements__status,ffel_parent_plus_disb_a8a83be14f,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel__parent_plus_disbursements__status,ffel_parent_plus_disb_a8a83be14f,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel__parent_plus_disbursements__status,ffel_parent_plus_disb_a8a83be14f,1,observed,observed,An explicitly reported numeric nonzero value.
loan_ffel__parent_plus_disbursements__status,ffel_parent_plus_disb_a8a83be14f,2,observed_zero,observed_zero,An explicitly reported numeric zero; not an imputed zero.
loan_ffel__parent_plus_disbursements__status,ffel_parent_plus_disb_a8a83be14f,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel__parent_plus_disbursements__status,ffel_parent_plus_disb_a8a83be14f,7,unavailable_in_schema,unavailable_in_schema,The selected source report does not supply this variable in this year.
loan_ffel__source_report_present,loan_ffel__source_report_present,0,false,False,The condition described by this variable is false; missing is distinct.
loan_ffel__source_report_present,loan_ffel__source_report_present,1,true,True,The condition described by this variable is true; missing is distinct.
loan_ffel__fsa_school__review_required,ffel_fsa_school_revie_634746bb5f,0,false,False,The condition described by this variable is false; missing is distinct.
loan_ffel__fsa_school__review_required,ffel_fsa_school_revie_634746bb5f,1,true,True,The condition described by this variable is true; missing is distinct.
loan_ffel__fsa_state__review_required,ffel_fsa_state_review_2a0e143a03,0,false,False,The condition described by this variable is false; missing is distinct.
loan_ffel__fsa_state__review_required,ffel_fsa_state_review_2a0e143a03,1,true,True,The condition described by this variable is true; missing is distinct.
loan_ffel__fsa_zip_code__review_required,ffel_fsa_zip_code_rev_aebcd28a82,0,false,False,The condition described by this variable is false; missing is distinct.
loan_ffel__fsa_zip_code__review_required,ffel_fsa_zip_code_rev_aebcd28a82,1,true,True,The condition described by this variable is true; missing is distinct.
loan_ffel__fsa_school_type__review_required,ffel_fsa_school_type__5d2e2aedc7,0,false,False,The condition described by this variable is false; missing is distinct.
loan_ffel__fsa_school_type__review_required,ffel_fsa_school_type__5d2e2aedc7,1,true,True,The condition described by this variable is true; missing is distinct.
loan_ffel__fsa_descriptor_review_required,ffel_fsa_descriptor_r_4bef2e7d31,0,false,False,The condition described by this variable is false; missing is distinct.
